==26494== Profiling application: ./cgout -b 1024 -t 1024 -p 1 -l 500 -n 1000
==26494== Profiling result:
==26494== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "GeForce GTX 980 (0)"
    Kernel: gpu_hammer(unsigned long volatile *, unsigned long volatile *, unsigned long volatile *, unsigned long volatile *, unsigned long, unsigned long*, unsigned long, char volatile *, unsigned long)
          1                          gld_transactions                              Global Load Transactions   524032000   524032000   524032000
          1                          gst_transactions                             Global Store Transactions       65536       65536       65536
          1                    dram_read_transactions                       Device Memory Read Transactions   302872682   302872682   302872682
          1                   dram_write_transactions                      Device Memory Write Transactions       29164       29164       29164
          1                           global_hit_rate                                       Global Hit Rate       0.04%       0.04%       0.04%
          1                            local_hit_rate                                        Local Hit Rate       0.00%       0.00%       0.00%
          1                  gld_requested_throughput                      Requested Global Load Throughput  5.0532GB/s  5.0532GB/s  5.0524GB/s
          1                  gst_requested_throughput                     Requested Global Store Throughput  5.1745MB/s  5.1745MB/s  4.7684MB/s
          1                            gld_throughput                                Global Load Throughput  161.56GB/s  161.56GB/s  161.56GB/s
          1                            gst_throughput                               Global Store Throughput  20.698MB/s  20.698MB/s  20.027MB/s
          1                      dram_read_throughput                         Device Memory Read Throughput  93.413GB/s  93.413GB/s  93.413GB/s
          1                     dram_write_throughput                        Device Memory Write Throughput  9.2107MB/s  9.2107MB/s  8.5831MB/s
          1                      tex_cache_throughput                              Unified Cache Throughput  20.351GB/s  20.351GB/s  20.350GB/s
          1                     local_load_throughput                          Local Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                    local_store_throughput                         Local Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                    shared_load_throughput                         Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                   shared_store_throughput                        Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                            gld_efficiency                         Global Memory Load Efficiency       3.13%       3.13%       3.13%
          1                            gst_efficiency                        Global Memory Store Efficiency      25.00%      25.00%      25.00%
          1                    tex_cache_transactions                            Unified Cache Transactions    65984000    65984000    65984000
          1                         cf_fu_utilization                Control-Flow Function Unit Utilization     Low (1)     Low (1)     Low (1)
          1                        tex_fu_utilization                     Texture Function Unit Utilization     Low (1)     Low (1)     Low (1)
          1                       ldst_fu_utilization                  Load/Store Function Unit Utilization     Low (1)     Low (1)     Low (1)
