==26516== Profiling application: ./cgout -b 1024 -t 1024 -p 1 -l 100 -n 1000
==26516== Profiling result:
==26516== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "GeForce GTX 980 (0)"
    Kernel: gpu_hammer(unsigned long volatile *, unsigned long volatile *, unsigned long volatile *, unsigned long volatile *, unsigned long, unsigned long*, unsigned long, char volatile *, unsigned long)
          1                          gst_transactions                             Global Store Transactions       65536       65536       65536
          1                    dram_read_transactions                       Device Memory Read Transactions    43208348    43208348    43208348
          1                   dram_write_transactions                      Device Memory Write Transactions       26233       26233       26233
          1                           global_hit_rate                                       Global Hit Rate       0.18%       0.18%       0.18%
          1                            local_hit_rate                                        Local Hit Rate       0.00%       0.00%       0.00%
          1                  gld_requested_throughput                      Requested Global Load Throughput  4.4843GB/s  4.4843GB/s  4.4834GB/s
          1                  gst_requested_throughput                     Requested Global Store Throughput  22.870MB/s  22.870MB/s  21.935MB/s
          1                            gld_throughput                                Global Load Throughput  142.89GB/s  142.89GB/s  142.89GB/s
          1                            gst_throughput                               Global Store Throughput  91.481MB/s  91.481MB/s  90.599MB/s
          1                      dram_read_throughput                         Device Memory Read Throughput  58.900GB/s  58.900GB/s  58.900GB/s
          1                     dram_write_throughput                        Device Memory Write Throughput  36.618MB/s  36.618MB/s  36.240MB/s
          1                      tex_cache_throughput                              Unified Cache Throughput  18.548GB/s  18.548GB/s  18.547GB/s
          1                     local_load_throughput                          Local Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                    local_store_throughput                         Local Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                    shared_load_throughput                         Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                   shared_store_throughput                        Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                            gld_efficiency                         Global Memory Load Efficiency       3.14%       3.14%       3.14%
          1                            gst_efficiency                        Global Memory Store Efficiency      25.00%      25.00%      25.00%
          1                    tex_cache_transactions                            Unified Cache Transactions    13606400    13606400    13606400
          1                         cf_fu_utilization                Control-Flow Function Unit Utilization     Low (1)     Low (1)     Low (1)
